																																					
																																					
																																					
Best Site Target ID	Best Site Target Name	Best Site ID	Best Site Name	Best Site Address 1	Best Site City	Best Site State	Best Site Postal Code	Best Site Country	Serial Number	Instance ID	Parent Instance ID	Service Bill to Name	Product Bill to Name	VMS	VMS Subgroup	Shipped Date	LDoS	End of Product Sale Date	Contract #	Contract Status	Contract End Date	Product ID	Architecture Group	Architecture Sub Group	Product Family	Product Subgroup	Product Type	Product Net $	SKU List $	Product SO	Product PO	Coverage	CPL ID	KTN Engagement Type	KTN Network Collected	Default Service List $	Service SKU List $
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	PHI2020033F	1812530957	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-PWRINJ5=	Wireless	Ent. - Wireless	AIRPWR	SPARE	CARD	19.80	99.00	102623831	307260	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	PHI20200053	1812530883	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-PWRINJ5=	Wireless	Ent. - Wireless	AIRPWR	SPARE	CARD	19.80	99.00	102623831	307260	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	PHI20200392	1812530979	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-PWRINJ5=	Wireless	Ent. - Wireless	AIRPWR	SPARE	CARD	19.80	99.00	102623831	307260	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	PHI202003IX	1812531034	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-PWRINJ5=	Wireless	Ent. - Wireless	AIRPWR	SPARE	CARD	19.80	99.00	102623831	307260	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	PHI202003AO	1812531006	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-PWRINJ5=	Wireless	Ent. - Wireless	AIRPWR	SPARE	CARD	19.80	99.00	102623831	307260	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FJC2026F6W6	1812259029	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-CAP3702E-B-K9	Wireless	Ent. - Wireless	AIR3700	3700ACSER	CHASSIS	319.00	1595.00	102623881	307262	Not Covered	<NULL>	<NULL>		64.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FJC2026F6W5	1812258971	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-CAP3702E-B-K9	Wireless	Ent. - Wireless	AIR3700	3700ACSER	CHASSIS	319.00	1595.00	102623881	307262	Not Covered	<NULL>	<NULL>		64.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FJC2026F6W4	1812258901	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-CAP3702E-B-K9	Wireless	Ent. - Wireless	AIR3700	3700ACSER	CHASSIS	319.00	1595.00	102623881	307262	Not Covered	<NULL>	<NULL>		64.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FJC2026F6W7	1812259086	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-CAP3702E-B-K9	Wireless	Ent. - Wireless	AIR3700	3700ACSER	CHASSIS	319.00	1595.00	102623881	307262	Not Covered	<NULL>	<NULL>		64.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S045	155519373	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S05F	155519094	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S04R	155519338	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S049	155519383	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S05W	155519246	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S05V	155518908	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S066	155518842	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S05J	155519099	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S04M	155518939	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S06L	155518746	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FJC2026F6W8	1812259142	<NULL>			Professional Services	Other (Professional Services)	6/27/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	AIR-CAP3702E-B-K9	Wireless	Ent. - Wireless	AIR3700	3700ACSER	CHASSIS	319.00	1595.00	102623881	307262	Not Covered	<NULL>	<NULL>		64.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20172380	1803323158	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/2/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-BEKEM=	Collaboration	UC Endpoints	PHONVOC	BEKEM SERIES	CHASSIS	147.00	490.00	102448283	303554	Not Covered	<NULL>	<NULL>		10.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	DTN2004V11K	1805997972	1805997860		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/9/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	PWR-C1-1100WAC	Switching	Ent. Switching - Access	C3850	SYSTEM	CARD	0.00	0.00	102499342	304671	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	DTN2004V11L	1805998220	1805998107		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/9/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	PWR-C1-1100WAC	Switching	Ent. Switching - Access	C3850	SYSTEM	CARD	0.00	0.00	102499342	304671	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	DTN2006V0L0	1808304060	1808304045		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/16/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	PWR-C1-1100WAC	Switching	Ent. Switching - Access	C3850	SYSTEM	CARD	0.00	0.00	102577733	306326	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	DTN2005V1BX	1807077939	1807077921		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/13/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	PWR-C1-1100WAC	Switching	Ent. Switching - Access	C3850	SYSTEM	CARD	0.00	0.00	102513106	304910	Not Covered	<NULL>	<NULL>		0.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20218SGN	1804930435	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH2020A2AZ	1804930165	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH2017890A	1804929910	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20168DNK	1804929725	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
91268	VOLKSWAGEN AG	1955749	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0714S06A	155518710	<NULL>		GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/16/03	11/27/10	8/27/05	<NULL>	<NULL>	<NULL>	AIR-PCI352-BULK	Wireless	Ent. - Wireless	AIRCA	CA350 SERIES	CHASSIS	1838.24	0.00	42418412	2110000256	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	QCN2116004G	328132865	<NULL>	CDW LOGISTICS INC	AT&T DATACOMM INC	Manufacturing	Automotive/Transportation Manufacturing	4/24/07	2/4/15	2/5/10	92909783	EXPIRED	9/24/14	CSACSE-1113-K9	Security	Policy & Access	CSACS	CSACS SE	CHASSIS	0.00	12995.00	46522654	<NULL>	Not Covered	54159728651	<NULL>		0.00	460.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FAB0408Y0RE	18378325	<NULL>	AT&T DATACOMM INC	INGRAM MICRO	Manufacturing	Automotive/Transportation Manufacturing	4/4/00	11/1/06	11/1/01	2286721	EXPIRED	5/31/11	WS-C2924-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C2900XL SER	CHASSIS	0.00	1995.00	40798185	3012649S	Not Covered	1381266550	<NULL>		0.00	224.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	JAD06140ASR	238544974	<NULL>	AT&T DATACOMM INC	AT&T DATACOMM INC	Manufacturing	Automotive/Transportation Manufacturing	4/19/02	3/31/12	3/27/07	2286721	EXPIRED	5/31/11	CISCO1751	Enterprise Routing	Ent. Access Routing	1700	1751 SERIES	CHASSIS	1495.00	1495.00	NA	<NULL>	Not Covered	3027403503	<NULL>		0.00	218.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FAA0308V0F3	13114150	<NULL>	AT&T DATACOMM INC	VOLKSWAGEN OF AMERICA INC	Manufacturing	Automotive/Transportation Manufacturing	4/14/99	11/1/06	11/1/01	2286721	EXPIRED	5/31/11	WS-C2924-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C2900XL SER	CHASSIS	4969.00	1995.00	40309410	4500054885	Not Covered	1381265677	<NULL>		0.00	224.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FAA0315F0RY	8791161	<NULL>	AT&T DATACOMM INC	VOLKSWAGEN OF AMERICA INC	Manufacturing	Automotive/Transportation Manufacturing	4/14/99	4/9/09	4/9/04	2286721	EXPIRED	5/31/11	WS-C2924M-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C2900XL SER	CHASSIS	2132.00	2495.00	40309410	4500054885	Not Covered	3027401367	<NULL>		0.00	368.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	JMX0712L1LA	153759244	<NULL>	AT&T DATACOMM INC	GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/1/03	3/31/12	3/27/07	2286721	EXPIRED	5/31/11	CISCO2650XM	Enterprise Routing	Ent. Access Routing	2600	2650XMSERIES	CHASSIS	2026.43	3295.00	42420265	2110000268	Not Covered	1038974130	<NULL>		0.00	653.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	JMX0712L1L9	153759178	<NULL>	AT&T DATACOMM INC	GEDAS	Manufacturing	Automotive/Transportation Manufacturing	4/1/03	3/31/12	3/27/07	2286721	EXPIRED	5/31/11	CISCO2650XM	Enterprise Routing	Ent. Access Routing	2600	2650XMSERIES	CHASSIS	2026.43	3295.00	42420265	2110000268	Not Covered	1038974055	<NULL>		0.00	653.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FHK0710Y1XS	156408402	<NULL>	AT&T DATACOMM INC	VOLKSWAGEN OF AMERICA INC	Manufacturing	Automotive/Transportation Manufacturing	4/28/03	12/31/11	12/31/06	2286721	EXPIRED	5/31/11	WS-C2950G-48-EI	Switching	Ent. Switching - Access	C2950	2950G SERIES	CHASSIS	2764.43	4495.00	42432248	2110000308	Not Covered	3027402653	<NULL>		0.00	305.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FOC0811Z0Q3	191809941	<NULL>	AT&T DATACOMM INC	AT&T DATACOMM INC	Manufacturing	Automotive/Transportation Manufacturing	4/19/04	12/31/11	12/31/06	2286721	EXPIRED	5/31/11	WS-C2950G-24-EI	Switching	Ent. Switching - Access	C2950	2950G SERIES	CHASSIS	0.00	2495.00	-9999	<NULL>	Not Covered	50672502075	<NULL>		0.00	189.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH2017892D	1804929925	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH201788QN	1804929866	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH201788YR	1804929896	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH2021809A	1804930181	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH202183F0	1804930351	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20178ANK	1804930076	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20178ABF	1804930021	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20218S4K	1804930406	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
201291684	GLOBAL TECHNOLOGY SERVICES GROUP INC	2001078015	GLOBAL TECHNOLOGY SERVICES	2850 BARRETT LAKES BLVD NW	KENNESAW	GA	30144	UNITED STATES	FCH20178AEH	1804930031	<NULL>		DIMENSION DATA NORTH AMERICA INC	Professional Services	Other (Professional Services)	6/7/16	<NULL>	<NULL>	<NULL>	<NULL>	<NULL>	CP-8811-K9=	Collaboration	UC Endpoints	PHONVOC	8811 SERIES	CHASSIS	133.50	445.00	102448283	303554	Not Covered	<NULL>	<NULL>		16.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820110770	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	4941J9C0738	1806171284	<NULL>	SHI INTERNATIONAL CORP	TECH DATA PRODUCT MANAGEMENT INC	Wholesale/Distribution	Wholesale/Distribution	6/9/16	<NULL>	<NULL>	95763559	SIGNED	7/8/19	L-ISE-PLS-S-1K=	Security	Policy & Access	CISE	ISESL	SOFTWARE	0.00	0.00	102563771	3504143016	Covered	58179922491	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FAA0317G0YC	8978525	<NULL>	AT&T DATACOMM INC	T SYSTEMS	Manufacturing	Automotive/Transportation Manufacturing	4/28/99	4/9/09	4/9/04	2286721	EXPIRED	5/31/11	WS-C2924M-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C2900XL SER	CHASSIS	3495.00	2495.00	40339719	<NULL>	Not Covered	3027401399	<NULL>		0.00	368.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FAB0508Q0JK	50222014	<NULL>	AT&T DATACOMM INC	T SYSTEMS	Manufacturing	Automotive/Transportation Manufacturing	4/2/01	4/9/09	4/9/04	2286721	EXPIRED	5/31/11	WS-C2924M-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C2900XL SER	CHASSIS	1534.43	2495.00	41378726	VW-028-01	Not Covered	3027401677	<NULL>		0.00	368.00
